Age,Gender,Occupation,Employment Type,Education,Annual Income,Monthly Income,Monthly Expenses,Credit Score,Loan Amount,Existing Loans,Debt Ratio,Years of Employment,Marital Status,Residence Type,Dependents,Bank Balance,Savings,Investment,Loan History,Credit History,Approval Status
65,Male,Software Engineer,Full-time,Bachelor,96692,8057.67,3194.92,481,6609,0,0.3965,27.9,Married,Rented,3,34902.0,10951,15391,Bad,Bad,Rejected
62,Other,Nurse,Part-time,High School,30557,2546.42,657.11,579,16423,0,0.2581,9.8,Married,Rented,2,7513.0,5125,5694,Bad,Bad,Rejected
45,Male,Nurse,Full-time,High School,31812,2651.0,1225.79,691,16168,0,0.4624,22.4,Married,Mortgaged,1,4529.0,3118,5964,None,None,Approved
38,Other,Software Engineer,Full-time,Bachelor,89101,7425.08,2722.1,629,21987,0,0.3666,15.1,Single,Rented,0,12582.0,5146,16197,None,None,Approved
60,Female,Manager,Part-time,Bachelor,95287,7940.58,3250.43,545,36669,2,0.4496,16.1,Single,Owned,2,15371.0,12275,6018,Bad,Good,Approved
28,Male,Nurse,Self-employed,Bachelor,51198,4266.5,2210.63,628,37857,0,0.5181,2.0,Single,Owned,0,1147.0,356,2095,Good,None,Rejected
59,Male,Software Engineer,Self-employed,Bachelor,93473,7789.42,2547.31,726,27655,3,,5.3,Married,Owned,0,3378.0,2470,2076,Good,Good,Approved
60,Male,Software Engineer,Full-time,Bachelor,84908,7075.67,2278.93,643,47650,0,0.3221,24.9,Married,Rented,1,30726.0,13156,11783,Good,None,Approved
34,Female,Self-Employed,Full-time,High School,32840,2736.67,900.25,300,11472,2,0.558,9.7,Single,Rented,0,1205.0,710,1202,None,Bad,Rejected
52,Male,Software Engineer,Full-time,PhD,130641,10886.75,3825.96,562,45967,0,0.3514,5.9,Married,Mortgaged,1,37918.0,14822,7255,Good,Good,Approved
71,Male,Retired,Unemployed,High School,28817,2401.42,677.7,606,7996,3,0.5798,0.0,Divorced,Rented,2,1150.0,453,4181,Good,Good,Approved
58,Male,Nurse,Full-time,PhD,112289,9357.42,4296.61,486,15683,0,0.4592,22.3,Divorced,Owned,2,1834.0,1231,2009,Bad,Bad,Rejected
53,Male,Sales Executive,Full-time,Bachelor,71938,5994.83,1871.7,787,48509,1,0.3668,12.6,Divorced,Owned,0,10095.0,6189,9841,Good,Good,Approved
43,Female,Teacher,Contract,PhD,121929,10160.75,5363.29,675,51716,0,0.5278,0.8,Divorced,Rented,0,15572.0,6972,24845,None,Good,Approved
35,Male,,Full-time,High School,26930,2244.17,706.25,738,16177,1,0.4374,10.8,Single,Mortgaged,0,6141.0,3617,3590,None,Good,Approved
53,Female,Sales Executive,Full-time,Bachelor,55640,4636.67,1514.77,756,30891,0,0.3267,13.8,Married,Owned,0,31560.0,12718,2107,Good,Good,Approved
45,Male,Manager,Part-time,High School,58442,4870.17,1651.5,670,18371,1,0.3868,2.1,Married,Mortgaged,1,1838.0,603,1823,None,Good,Approved
37,Male,Self-Employed,Self-employed,High School,34774,2897.83,1392.59,664,8542,1,0.6184,4.1,Divorced,Owned,0,12790.0,8616,7673,None,Good,Approved
53,Male,Manager,Part-time,Bachelor,78230,6519.17,2466.08,363,7355,3,0.4731,16.8,Divorced,Owned,0,6887.0,5101,9936,None,Bad,Rejected
67,Male,Retired,Unemployed,High School,33476,2789.67,1383.12,610,3907,1,0.6121,0.0,Married,Mortgaged,0,14553.0,8717,445,None,None,Rejected
75,Other,Retired,Unemployed,Bachelor,31631,2635.92,1279.62,766,4962,0,0.4855,0.0,Single,Owned,0,4958.0,2954,2852,None,Good,Approved
22,Female,Sales Executive,Full-time,High School,26365,2197.08,1161.92,850,7365,0,0.5288,0.4,Single,Rented,1,2651.0,857,4901,Good,Good,Approved
34,Male,Student,Full-time,Bachelor,12621,1051.75,749.87,774,7566,1,0.9293,6.6,Single,Owned,1,2555.0,1593,1688,Good,Good,Approved
73,Female,Retired,Unemployed,Bachelor,27807,2317.25,1161.37,654,5796,0,0.5012,0.0,Married,Mortgaged,1,3815.0,2104,345,None,Good,Approved
60,Male,Nurse,Full-time,Bachelor,77127,6427.25,3415.58,666,35970,2,0.6243,31.0,Divorced,Mortgaged,2,15610.0,9996,12601,Good,Bad,Approved
60,Male,Nurse,Full-time,Bachelor,49693,4141.08,2269.75,718,13496,0,0.5481,8.4,Married,Mortgaged,2,2299.0,1605,5748,Good,Good,Approved
71,Other,Retired,Unemployed,Bachelor,36651,3054.25,878.34,761,16795,1,0.3841,0.0,Divorced,Owned,0,1803.0,694,8587,Good,Good,Approved
59,Female,Manager,Full-time,Master,100459,8371.58,3633.11,702,62787,1,0.469,31.7,Married,Owned,0,29889.0,21463,9936,None,Good,Approved
71,Other,Teacher,Part-time,Bachelor,68690,5724.17,1773.56,541,9829,0,0.3098,4.4,Married,Rented,1,18412.0,7348,3835,None,Good,Approved
26,Male,Sales Executive,Self-employed,Bachelor,59088,4924.0,1618.78,822,20298,1,0.3813,4.0,Divorced,Owned,0,6643.0,4668,12393,Good,Good,Approved
26,Female,Nurse,Full-time,PhD,108511,9042.58,4283.25,752,65768,0,0.4737,3.8,Married,Rented,0,25450.0,7942,18034,Good,Good,Approved
23,Male,Student,Part-time,Bachelor,8959,746.58,633.63,625,4322,0,0.8487,0.0,Single,Rented,4,2499.0,1860,941,Bad,None,Rejected
27,Male,Manager,Full-time,Bachelor,106157,8846.42,4468.99,747,17642,3,0.5775,2.7,Married,Owned,0,42332.0,17224,5263,Good,Good,Approved
71,Female,Retired,Unemployed,Bachelor,26867,2238.92,565.7,733,16945,0,0.2527,,Divorced,Rented,1,12568.0,8909,82,Good,Good,Approved
28,Male,Teacher,Full-time,Bachelor,63033,5252.75,1370.91,680,18544,1,0.3335,1.2,Single,Mortgaged,1,3367.0,2184,8575,None,Bad,Approved
62,Female,Nurse,Contract,Bachelor,87546,7295.5,3129.9,502,16175,1,0.4756,23.4,Married,With Parents,0,8370.0,3304,4306,Good,Bad,Rejected
72,Female,Retired,Unemployed,High School,32029,2669.08,978.74,559,8699,1,0.4308,0.0,Married,Rented,0,2509.0,1104,278,None,Good,Approved
35,Male,Accountant,Part-time,High School,31491,2624.25,1356.55,759,15126,0,0.5169,4.4,Divorced,Owned,1,1458.0,1094,7110,Good,Good,Approved
67,Female,Retired,Unemployed,Master,25436,2119.67,721.95,590,15145,1,0.4627,0.0,Widowed,Owned,0,913.0,341,3295,Bad,Bad,Rejected
49,Female,Nurse,Full-time,High School,36363,3030.25,1150.33,756,24081,0,0.3796,8.2,Single,Owned,0,4742.0,2434,8300,Good,None,Approved
53,Male,Teacher,Full-time,Bachelor,72514,6042.83,2467.73,530,27029,0,0.4084,30.5,Single,Owned,3,10871.0,4077,8021,None,None,Approved
72,Female,Self-Employed,Full-time,Bachelor,82086,6840.5,2270.44,638,28849,4,0.4839,4.9,Divorced,With Parents,1,11100.0,8159,15818,Good,Good,Approved
50,Female,Manager,Self-employed,Bachelor,68290,5690.83,2973.73,432,25705,0,0.5225,1.4,Married,Owned,0,19484.0,13400,954,Bad,Bad,Rejected
59,Male,Manager,Part-time,High School,66543,5545.25,2159.1,406,17696,2,0.4648,21.5,Married,Owned,0,,1614,4876,None,None,Rejected
47,Female,Teacher,Full-time,High School,39660,3305.0,1246.8,671,14781,0,0.3772,19.9,Single,Owned,1,11468.0,5767,8482,Bad,None,Approved
56,Other,Nurse,Full-time,PhD,101381,8448.42,4265.83,646,73106,0,0.5049,13.8,Married,Owned,0,15310.0,12068,5678,None,None,Approved
49,Male,,Full-time,Master,113515,9459.58,3250.25,555,57409,0,0.3436,11.2,Married,Owned,0,44627.0,17281,16894,Bad,Bad,Rejected
58,Female,Student,Full-time,Bachelor,9065,755.42,551.89,576,3789,0,0.7306,24.8,Married,Rented,0,5404.0,3748,1134,Bad,Bad,Rejected
53,Male,Accountant,Full-time,Bachelor,60116,5009.67,1527.13,638,6495,0,0.3048,17.3,Married,Rented,0,5671.0,2632,11272,None,Good,Approved
57,Female,Teacher,Full-time,Bachelor,67262,5605.17,3000.18,758,40508,0,0.5353,11.0,Divorced,Owned,1,22695.0,17584,7528,Good,Good,Approved
47,Female,Student,Part-time,Bachelor,14869,1239.08,987.52,538,2000,1,1.0788,9.5,Single,Owned,1,2633.0,793,2379,Bad,Bad,Rejected
75,Male,Retired,Unemployed,Bachelor,35082,2923.5,1290.83,479,5307,0,0.4415,0.0,Single,Rented,0,2331.0,1249,4991,Bad,Bad,Rejected
53,Male,Manager,Self-employed,High School,50736,4228.0,2253.06,590,39228,0,0.5329,3.6,Divorced,Rented,0,44087.0,34478,2791,Bad,Bad,Rejected
24,Female,Student,Part-time,Bachelor,14624,1218.67,871.05,619,3051,0,0.7148,0.0,Single,Owned,0,6659.0,5119,2681,None,Bad,Rejected
42,Male,Student,Part-time,Bachelor,8491,707.58,520.53,686,2702,2,1.5725,10.2,Single,Mortgaged,1,774.0,433,675,None,Good,Rejected
22,Female,Student,Part-time,PhD,10947,912.25,841.9,646,8239,0,0.9229,0.0,Single,Rented,0,1858.0,1066,729,None,Bad,Rejected
30,Male,Nurse,Full-time,High School,33415,2784.58,702.33,732,11240,3,0.6383,6.4,Married,Rented,0,1468.0,662,2276,Good,Good,Approved
25,Female,Teacher,Full-time,Bachelor,67454,5621.17,2782.74,668,22264,0,0.495,1.7,Single,Mortgaged,4,31413.0,22968,12989,Good,Good,Approved
30,Female,Software Engineer,Full-time,Bachelor,96517,8043.08,3258.13,751,53428,0,0.4051,3.3,Single,Rented,0,4093.0,1605,12881,Good,Good,Approved
53,Female,Self-Employed,Full-time,Bachelor,68565,5713.75,2387.14,608,13161,0,0.4178,25.1,Married,Mortgaged,4,2971.0,1452,12557,Good,None,Approved
74,Male,Teacher,Full-time,High School,34039,2836.58,1280.8,850,26581,0,0.4515,28.7,Single,Mortgaged,0,11688.0,3843,6210,Good,Good,Approved
58,Female,Manager,Full-time,Bachelor,102954,8579.5,3255.35,650,30115,2,0.4219,8.8,Divorced,Owned,0,4524.0,3280,12964,Good,None,Approved
33,Female,Self-Employed,Full-time,Bachelor,71745,5978.75,1702.05,326,23316,0,0.2847,3.5,Married,Mortgaged,1,14499.0,9852,6961,None,Bad,Rejected
51,Male,Student,Full-time,Bachelor,11478,956.5,849.94,662,3458,0,0.8886,4.3,Married,Owned,0,3110.0,2140,965,None,None,Rejected
67,Male,Self-Employed,Full-time,Bachelor,73213,6101.08,1929.84,592,21433,0,0.3163,5.8,Single,Owned,0,32274.0,23524,1901,None,Good,Approved
56,Male,Accountant,Full-time,Bachelor,85167,7097.25,1834.15,467,5972,0,0.2584,11.9,Single,Mortgaged,0,43765.0,34931,8508,Bad,Bad,Rejected
65,Female,Sales Executive,Full-time,Bachelor,58435,4869.58,2648.49,606,10724,3,0.7305,8.8,Married,Mortgaged,4,13933.0,9951,6758,Good,None,Approved
44,Female,Teacher,Full-time,Master,112617,9384.75,5106.41,590,52409,2,0.5976,7.6,Married,Rented,0,13400.0,10033,11900,Bad,Bad,Rejected
72,Male,Nurse,Full-time,Bachelor,59311,4942.58,1796.34,522,14940,0,0.3634,12.1,Married,Owned,1,6261.0,3275,1972,Bad,Bad,Rejected
35,Female,Nurse,Full-time,High School,42404,3533.67,910.48,462,14228,0,0.2577,4.9,Married,Rented,2,4207.0,1855,2768,Good,None,Rejected
49,Male,Student,Full-time,Bachelor,11017,918.08,833.39,580,2000,2,1.4382,8.2,Single,Rented,2,1707.0,584,1678,Bad,Bad,Rejected
28,Male,Student,Full-time,High School,13378,1114.83,818.13,580,4673,1,1.0602,4.3,Married,Owned,1,2125.0,1107,354,Bad,Bad,Rejected
25,Female,Accountant,Full-time,Bachelor,66751,5562.58,2762.75,558,16027,2,0.6127,2.8,Single,With Parents,0,5926.0,2047,4368,Bad,Bad,Rejected
49,Female,Teacher,Full-time,High School,25627,2135.58,1124.54,672,8982,0,0.5266,20.9,Single,Owned,0,15751.0,9013,1740,None,Bad,Approved
67,Female,Retired,Unemployed,High School,36045,3003.75,1463.51,590,12544,0,0.4872,0.0,Divorced,Owned,0,13976.0,5221,1174,Bad,Bad,Rejected
24,Male,Student,Part-time,Master,10388,865.67,695.03,791,3614,1,1.1066,0.0,Married,Owned,0,1608.0,675,143,Good,Good,Approved
32,Female,Software Engineer,Full-time,High School,52621,4385.08,1886.69,613,16667,1,0.503,2.0,Married,Rented,0,21119.0,9851,10627,Bad,Good,Approved
65,Female,Sales Executive,Contract,Bachelor,58765,4897.08,1459.76,509,18651,1,0.3683,32.5,Divorced,Rented,0,38122.0,17830,6240,Good,Bad,Approved
22,Male,Student,Part-time,High School,16556,1379.67,1063.34,680,9648,0,0.7707,0.0,Divorced,Owned,3,4257.0,3205,709,Good,Good,Approved
47,Female,Sales Executive,Full-time,Bachelor,52776,4398.0,1771.75,712,17892,1,0.4404,12.9,Single,Mortgaged,3,14809.0,5298,7536,Good,Bad,Approved
51,Female,Student,Full-time,Bachelor,12320,1026.67,927.67,727,2495,0,0.9036,28.4,Widowed,Owned,0,888.0,382,2349,Good,Good,Approved
71,Female,Retired,Unemployed,Bachelor,23282,1940.17,923.33,435,5387,0,0.4759,0.0,Married,Rented,0,1328.0,669,981,Bad,Bad,Rejected
71,Male,Retired,Unemployed,Bachelor,24002,2000.17,1048.33,424,8919,1,0.6338,0.0,Divorced,Rented,0,1389.0,964,1961,None,None,Rejected
56,Female,Teacher,Full-time,High School,26603,2216.92,1108.17,745,4961,1,0.6743,3.8,Married,Owned,0,7560.0,3073,4962,Good,Good,Approved
56,Female,Accountant,Full-time,Bachelor,68072,5672.67,1850.22,614,42689,1,0.3899,6.1,Married,Rented,0,6097.0,4152,3996,None,None,Approved
46,Male,Software Engineer,Full-time,High School,63428,5285.67,1846.76,616,32954,4,0.575,3.5,Married,Mortgaged,3,24029.0,16387,4230,Good,Bad,Rejected
63,Female,Nurse,Full-time,Bachelor,53969,4497.42,1799.54,743,27632,1,0.4558,0.7,Married,Rented,0,2359.0,963,5648,Good,Good,Approved
47,Female,Student,Full-time,Bachelor,13571,1130.92,1047.2,657,10236,1,1.117,20.0,Divorced,Rented,0,451.0,0,1263,None,Good,Approved
25,Male,Teacher,Full-time,Master,103212,8601.0,2264.67,541,39693,1,0.2974,1.6,Single,Mortgaged,0,4308.0,2560,9302,None,Bad,Rejected
40,Male,Teacher,Part-time,High School,37137,3094.75,1073.05,799,10052,0,0.3467,14.4,Married,With Parents,4,8196.0,6503,1251,None,Good,Approved
31,Female,Sales Executive,Full-time,Bachelor,76414,6367.83,2679.28,733,50886,2,0.5292,0.5,Single,Owned,3,,1236,2170,None,Good,Approved
30,Female,Manager,Full-time,High School,56858,4738.17,1920.63,627,30393,0,0.4054,0.7,Single,Rented,2,5501.0,2835,12233,Good,Good,Approved
60,Female,Teacher,Full-time,Bachelor,68143,5678.58,2534.57,370,13158,1,0.4872,24.1,Married,Owned,0,6893.0,2998,938,Bad,Bad,Rejected
58,Male,Accountant,Full-time,Bachelor,61634,5136.17,2096.87,813,34880,0,,20.9,Single,Owned,0,19021.0,7158,1713,Good,Good,Approved
26,Other,Self-Employed,Full-time,Master,69651,5804.25,1849.82,389,26786,0,0.3187,3.3,Married,Owned,0,2752.0,1291,7987,Bad,Bad,Rejected
28,Male,Sales Executive,Contract,High School,36151,3012.58,934.87,786,16694,0,0.3103,0.6,Married,With Parents,0,8676.0,4738,6147,Good,Good,Approved
43,Male,Sales Executive,Full-time,High School,35833,2986.08,1559.25,734,27163,1,0.5757,20.9,Single,Rented,2,1002.0,586,6177,None,Good,Approved
67,Female,Software Engineer,Contract,Bachelor,94569,7880.75,2594.26,650,52014,0,0.3292,21.7,Married,Owned,0,10658.0,5977,10839,None,Bad,Approved
46,Male,Student,Full-time,High School,12672,1056.0,848.22,758,5550,0,0.8032,12.2,Widowed,Owned,0,1715.0,516,2074,Good,Good,Approved
66,Male,Retired,Unemployed,High School,33929,2827.42,825.13,593,18692,1,,,Single,Mortgaged,1,16334.0,6998,5795,Bad,Bad,Rejected
63,Male,Sales Executive,Full-time,Bachelor,63006,5250.5,2111.66,542,16437,0,,28.7,Married,Rented,0,6405.0,4390,10661,Bad,None,Approved
32,Male,Self-Employed,Full-time,High School,29974,2497.83,1122.8,653,11845,0,0.4495,6.2,Single,Owned,1,601.0,236,2925,None,None,Approved
46,Male,Teacher,Full-time,High School,33699,2808.25,1364.25,650,16637,0,0.4858,16.9,Single,Mortgaged,0,9941.0,3689,6453,Good,Good,Approved
33,Other,Nurse,Self-employed,Bachelor,63665,5305.42,2458.72,749,37707,1,0.5241,5.7,Married,Rented,0,8027.0,4923,13618,Good,Good,Approved
60,Male,Teacher,Full-time,Bachelor,74589,6215.75,1829.24,688,51258,1,0.3251,18.5,Married,Owned,0,2973.0,1250,13432,Good,None,Approved
38,Female,Student,Full-time,High School,12191,1015.92,720.94,615,3816,2,1.0819,1.0,Married,Rented,3,6899.0,2758,2068,Good,None,Rejected
45,Female,Software Engineer,Full-time,High School,53805,4483.75,1144.88,775,5932,0,0.2553,1.1,Married,Mortgaged,0,873.0,698,13972,Good,Good,Approved
53,Female,Teacher,Full-time,Bachelor,72853,6071.08,2319.39,665,35395,0,0.382,1.3,Married,Mortgaged,0,1589.0,667,16172,Good,Good,Approved
67,Male,Retired,Unemployed,High School,30709,2559.08,833.97,704,13588,0,0.3259,0.0,Divorced,Owned,0,1233.0,660,6326,Good,Good,Approved
60,Female,Nurse,Full-time,Bachelor,66044,5503.67,2504.22,553,9110,3,0.6036,29.7,Married,Owned,1,1795.0,877,5749,Bad,None,Rejected
63,Female,Sales Executive,Self-employed,High School,39978,3331.5,1556.72,675,21698,1,0.5398,23.7,Single,Owned,2,1559.0,1018,6517,None,Good,Approved
32,Female,Sales Executive,Full-time,Bachelor,75877,6323.08,3279.28,428,28794,1,0.5467,9.7,Single,Rented,0,7820.0,3674,3794,Bad,Bad,Rejected
64,Female,Manager,Part-time,Bachelor,84904,7075.33,3383.46,721,32396,3,0.5473,3.7,Married,Rented,0,1299.0,794,8557,Good,Good,Approved
56,Female,Teacher,Part-time,Bachelor,56223,4685.25,1239.12,535,20410,0,0.2645,28.7,Single,Owned,3,7929.0,4301,2908,Bad,None,Approved
68,Male,Retired,Unemployed,Master,27950,2329.17,841.96,395,9351,0,0.3615,0.0,Married,Mortgaged,2,2051.0,616,1273,Bad,Bad,Rejected
24,Female,Student,Part-time,Bachelor,12965,1080.42,860.59,459,2000,1,0.9593,0.0,Single,Rented,1,1487.0,971,1471,None,Bad,Rejected
25,Female,Manager,Full-time,High School,59051,4920.92,1466.55,737,38447,2,0.3992,,Single,Rented,0,5952.0,3068,6435,Good,Good,Approved
57,Female,Manager,Full-time,High School,51104,4258.67,1189.49,606,23594,1,0.3441,,Single,Mortgaged,0,5126.0,3816,2722,Bad,Bad,Rejected
28,Other,Self-Employed,Full-time,Bachelor,66586,5548.83,2254.46,604,49476,2,0.4772,3.7,Married,Rented,2,16353.0,9217,2774,Good,Bad,Rejected
62,Male,Nurse,Full-time,High School,24324,2027.0,944.81,712,5657,1,0.6246,12.2,Single,Owned,1,936.0,673,4274,Good,Good,Approved
69,Other,Retired,Unemployed,High School,26637,2219.75,1022.36,743,4995,2,0.69,0.0,Married,Rented,1,1362.0,960,6936,None,Good,Approved
48,Male,Accountant,Full-time,Bachelor,73298,6108.17,2353.38,731,19709,1,0.4136,25.6,Married,Mortgaged,0,,13985,13671,Good,Good,Approved
51,Male,Manager,Full-time,Bachelor,102223,8518.58,3464.37,574,14488,0,0.4067,17.7,Married,Owned,1,12192.0,9589,598,Bad,Bad,Rejected
29,Male,Manager,Self-employed,Bachelor,39242,3270.17,1324.09,570,12716,1,0.4781,3.0,Married,Mortgaged,2,2578.0,1198,3270,None,Bad,Rejected
74,Male,Manager,Self-employed,Bachelor,87400,7283.33,3331.91,574,26054,1,0.4799,17.6,Married,Owned,3,13347.0,6750,10968,Bad,Bad,Rejected
71,Female,Nurse,Full-time,Bachelor,70842,5903.5,1560.75,550,27724,1,0.3299,19.3,Married,Owned,0,7970.0,5866,5481,Bad,Good,Approved
49,Male,Teacher,Full-time,High School,28825,2402.08,1112.09,341,6112,0,0.463,22.4,Divorced,Owned,1,413.0,0,868,Bad,None,Rejected
34,Male,Student,Part-time,Master,11330,944.17,707.68,577,2280,0,0.7495,6.9,Single,With Parents,1,1180.0,753,747,Good,Bad,Rejected
60,Female,Student,Full-time,High School,14173,1181.08,858.8,616,7562,0,0.7271,26.2,Married,Rented,2,4930.0,1895,2879,None,None,Approved
61,Female,Nurse,Full-time,Bachelor,60279,5023.25,2046.51,673,15461,4,0.7133,4.9,Married,Owned,2,5901.0,2959,986,None,None,Approved
42,Female,Manager,Part-time,Bachelor,111581,9298.42,4440.21,534,10340,0,0.4775,9.5,Married,With Parents,3,22432.0,14488,7727,None,Bad,Rejected
31,Female,Student,Full-time,Bachelor,10665,888.75,706.36,698,6358,0,0.7948,3.4,Married,Rented,3,917.0,613,2535,Good,Bad,Rejected
43,Female,Teacher,Part-time,Bachelor,78746,6562.17,3479.55,729,9127,1,0.5848,17.3,Single,Mortgaged,0,12651.0,9671,6144,Good,Good,Approved
21,Male,Accountant,Full-time,High School,35176,2931.33,920.16,625,12587,2,0.4255,0.5,Single,Owned,2,8027.0,4988,4598,None,Bad,Rejected
66,Male,Retired,Unemployed,Bachelor,24311,2025.92,569.54,672,4888,2,0.6049,0.0,Divorced,Owned,1,1225.0,972,1128,None,None,Approved
57,Female,Student,Self-employed,Bachelor,14543,1211.92,1074.34,635,10441,3,1.2968,1.6,Married,Rented,0,2072.0,1316,1576,Good,None,Rejected
41,Male,Self-Employed,Full-time,Bachelor,53236,4436.33,1942.33,744,36047,1,0.5051,8.6,Divorced,Mortgaged,0,6355.0,2965,12571,Good,Good,Approved
46,Female,Student,Full-time,Master,10567,880.58,828.79,580,2000,2,1.6619,20.5,Married,Rented,0,1658.0,1046,230,None,Bad,Rejected
66,Male,Retired,Unemployed,Bachelor,30057,2504.75,1178.48,645,14587,0,0.4705,0.0,Single,Rented,2,3549.0,1161,6137,None,Good,Approved
56,Male,Sales Executive,Self-employed,High School,35424,2952.0,792.78,683,10866,0,0.2686,12.2,Married,Mortgaged,0,6401.0,4454,3993,None,None,Approved
74,Female,Retired,Unemployed,High School,29150,2429.17,1149.94,402,3421,2,0.7617,0.0,Married,Owned,2,8782.0,4289,2102,Bad,Good,Rejected
43,Female,Teacher,Full-time,Bachelor,61408,5117.33,1316.24,730,19532,0,0.2572,3.7,Married,Rented,1,1074.0,856,5682,Good,Good,Approved
21,Female,Student,Part-time,Bachelor,9841,820.08,617.21,788,6604,2,1.3104,0.0,Single,Rented,1,1276.0,511,348,Good,None,Rejected
74,Female,Sales Executive,Full-time,Bachelor,58640,4886.67,2242.65,674,8238,0,0.4589,22.1,Married,Owned,0,7309.0,2212,9897,None,Bad,Approved
75,Male,Retired,Unemployed,Bachelor,33545,2795.42,958.64,368,9287,0,0.3429,0.0,Single,Owned,1,3272.0,1273,3049,Bad,None,Rejected
71,Male,Retired,Unemployed,Master,22384,1865.33,954.87,807,16549,0,0.5119,0.0,Married,Mortgaged,0,1338.0,923,1298,Good,Good,Approved
60,Female,Software Engineer,Part-time,Master,149600,12466.67,4376.73,680,61880,1,0.3725,21.8,Married,Mortgaged,0,21802.0,17406,13494,Good,None,Approved
35,Female,Nurse,Full-time,Master,94264,7855.33,3424.21,581,68912,0,0.4359,6.5,Widowed,Owned,2,31322.0,12046,6518,Bad,None,Rejected
41,Male,Self-Employed,Full-time,High School,31866,2655.5,891.66,608,23413,0,0.3358,14.3,Single,Owned,1,1580.0,832,4924,None,Good,Approved
67,Female,Retired,Unemployed,Bachelor,19591,1632.58,857.38,580,10318,2,0.8045,0.0,Divorced,Owned,0,6690.0,4604,969,None,Bad,Rejected
29,Male,Nurse,Full-time,High School,25178,2098.17,1016.14,711,10551,3,0.8557,,Married,Mortgaged,2,1710.0,821,1504,Good,Good,Approved
73,Male,Retired,Unemployed,High School,26505,2208.75,713.41,435,8168,0,0.323,0.0,Single,Rented,0,22089.0,15277,3499,Bad,Bad,Rejected
29,Male,Self-Employed,Full-time,Bachelor,60348,5029.0,2688.7,567,44739,1,0.5874,3.8,Single,With Parents,0,23408.0,15900,188,Bad,Bad,Rejected
30,Female,Teacher,Full-time,Bachelor,66148,5512.33,1968.71,796,38102,1,0.3848,1.0,Single,Mortgaged,1,1794.0,564,2517,Good,Good,Approved
72,Female,Retired,Unemployed,High School,35220,2935.0,1307.72,754,8689,0,0.4456,0.0,Widowed,Owned,0,7797.0,2803,2558,Good,Good,Approved
73,Male,Retired,Unemployed,High School,30257,2521.42,1192.27,794,20394,1,0.6149,0.0,Married,Owned,1,5346.0,2539,8149,Good,Good,Approved
